"site","comid","id","fdate","resolution","gnis_id","gnis_name","lengthkm","reachcode","flowdir","wbareacomi","ftype","fcode","shape_length","streamleve","streamorde","streamcalc","fromnode","tonode","hydroseq","levelpathi","pathlength","terminalpa","arbolatesu","divergence","startflag","terminalfl","dnlevel","uplevelpat","uphydroseq","dnlevelpat","dnminorhyd","dndraincou","dnhydroseq","frommeas","tomeas","rtndiv","vpuin","vpuout","areasqkm","totdasqkm","divdasqkm","tidal","totma","wbareatype","pathtimema","hwnodesqkm","maxelevraw","minelevraw","maxelevsmo","minelevsmo","slope","elevfixed","hwtype","slopelenkm","qa_ma","va_ma","qc_ma","vc_ma","qe_ma","ve_ma","qa_01","va_01","qc_01","vc_01","qe_01","ve_01","qa_02","va_02","qc_02","vc_02","qe_02","ve_02","qa_03","va_03","qc_03","vc_03","qe_03","ve_03","qa_04","va_04","qc_04","vc_04","qe_04","ve_04","qa_05","va_05","qc_05","vc_05","qe_05","ve_05","qa_06","va_06","qc_06","vc_06","qe_06","ve_06","qa_07","va_07","qc_07","vc_07","qe_07","ve_07","qa_08","va_08","qc_08","vc_08","qe_08","ve_08","qa_09","va_09","qc_09","vc_09","qe_09","ve_09","qa_10","va_10","qc_10","vc_10","qe_10","ve_10","qa_11","va_11","qc_11","vc_11","qe_11","ve_11","qa_12","va_12","qc_12","vc_12","qe_12","ve_12","lakefract","surfarea","rareahload","rpuid","vpuid","enabled","huc2","huc4","huc6","huc8","huc10","huc12","WsPctFull.x","PctAg2006Slp10Ws","PctAg2006Slp20Ws","WsPctFull.y","CanalDensWs","WsPctFull.x.x","CoalMineDensWs","WsPctFull.y.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","WsPctFull.x.x.x","ElevWs","WsPctFull.y.y.y","PctFire2003Ws","PctFire2004Ws","PctFire2005Ws","PctFire2007Ws","PctFire2001Ws","PctFire2008Ws","PctFire2009Ws","PctFire2010Ws","PctFire2006Ws","PctFire2002Ws","PctFire2000Ws","WsPctFull.x.x.x.x","HydrlCondWs","WsPctFull.y.y.y.y","PctImp2006Ws","PctImp2008Ws","PctImp2011Ws","PctImp2001Ws","PctImp2013Ws","PctImp2019Ws","PctImp2016Ws","PctImp2004Ws","WsPctFull.x.x.x.x.x","AgKffactWs","KffactWs","WsPctFull.y.y.y.y.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","WsPctFull.x.x.x.x.x.x","SN_2008Ws","NO3_2008Ws","InorgNWetDep_2008Ws","NH4_2008Ws","WsPctFull.y.y.y.y.y.y","PctOw2019Ws","PctIce2019Ws","PctUrbOp2019Ws","PctUrbLo2019Ws","PctUrbMd2019Ws","PctUrbHi2019Ws","PctBl2019Ws","PctDecid2019Ws","PctConif2019Ws","PctMxFst2019Ws","PctShrb2019Ws","PctGrs2019Ws","PctHay2019Ws","PctCrop2019Ws","PctWdWet2019Ws","PctHbWet2019Ws","MAST_2008","MAST_2009","MAST_2013","MAST_2014","MSST_2008","MSST_2009","MSST_2013","MSST_2014","MWST_2008","MWST_2009","MWST_2013","MWST_2014","WsPctFull.x.x.x.x.x.x.x","RdDensWs","WsPctFull.y.y.y.y.y.y.y","RdCrsWs","RdCrsSlpWtdWs","WsPctFull.x.x.x.x.x.x.x.x","RunoffWs","WsPctFull.y.y.y.y.y.y.y.y","ClayWs","SandWs","WsPctFull.x.x.x.x.x.x.x.x.x","WtDepWs","OmWs","PermWs","RckDepWs","WsPctFull.y.y.y.y.y.y.y.y.y","HUDen2010Ws","PopDen2010Ws","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","WWTPMajorDensWs","WWTPMinorDensWs","WWTPAllDensWs","AriditySite","AridityWs","OmernikIIISite","OmernikIISite","OmernikISite","OmernikIIIWs","OmernikIIWs","OmernikIWs","TmeanSite","TmaxSite","TminSite","PrecipSite","AluminumSite","CalciumSite","CopperSite","IronSite","ManganeseSite","PhosphSite","AluminumWs","CalciumWs","CopperWs","IronWs","ManganeseWs","PhosphWs","geometry"
"C21",24423347,"nhdflowline_network.2372532","2001-02-06 21:00:00","Medium","1517824","Clear Creek","5.596","17030002000348","With Digitized","0","StreamRiver","46006","0.0660583077207298","6","3","3","50128028","50128027","50060015","50055708","801.16","50001315","28.643","0","0","0","6","50055708","50071861","50055708","0","1","50055708","0","100","0","0","0","19.5318","53.4006","53.4006","0","0.155771105585"," ","149.158252652",NA,"-9998","91283","102709","91283","0.02041815","0"," ","5.596","57.592","1.36706","55.666","1.36415","55.666","1.36415","15.6","0.83751","56.19","1.36941","56.19","1.36941","16.112","0.84666","70.164","1.50222","70.164","1.50222","33.563","1.10316","73.852","1.53514","73.852","1.53514","56.728","1.3586","65.249","1.45706","65.249","1.45706","81.083","1.57794","77.828","1.56978","77.828","1.56978","98.407","1.71542","91.237","1.68087","91.237","1.68087","103.41","1.75297","72.661","1.52459","72.661","1.52459","90.062","1.65075","55.92","1.3667","55.92","1.3667","61.084","1.40067","54.766","1.35505","54.766","1.35505","53.074","1.32212","56.17","1.36921","56.17","1.36921","53.938","1.33085","60.168","1.40866","60.168","1.40866","28.451","1.0364","59.435","1.40152","59.435","1.40152",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000203","HUC-170300020301",100,0,0,100,0,100,0,100,0,0,0,100,1427.8484,100,0,0,0,0,0,0,0.37,0,0,0,0,99.2214,0.355,100,0.63,0.63,0.63,0.62,0.63,0.64,0.63,0.62,100,0,0.2867,100,0,0,0,81.54,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,100,213.2391,3.6263,1.8927,1.3817,100,1.33,0,0.46,0.51,0.54,0.1,0.71,0.16,88.28,0,5.07,0.81,0,0,1.97,0.05,7.37321033249,7.36097394183,7.33243384296,7.33853574224,11.1132153082,11.618086443,11.8301863016,12.2466987773,2.49723675836,2.6797246519,2.68762591937,2.67254875305,100,0.3927,100,0.0039,0.018,100,1040.7494,100,9.0948,45.0317,100,177.2093,1.2973,8.1531,137.3703,100,0.5122,0.6113,19.5318,53.4006,100,100,0,0,0,0.115000024414062,1.67615386584052,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.9299993515015,18.2600002288818,3.60009980201721,187.606002807617,7.26321458816528,2.25205779075623,52,4.4782509803772,763.525817871094,0.0911901965737343,9.03862008156135,2.46444718531001,52,4.30116686765213,726.918920148883,0.0679306221243582,c(-120.008592, 46.232233)
"S01",24422913,"nhdflowline_network.2372340","2001-02-06 21:00:00","Medium","1515854","American River","6.134","17030002000161","With Digitized","0","StreamRiver","46006","0.0755403867395776","5","3","3","50127818","50127817","50024416","50024416","801.575","50001315","157.651","0","0","0","4","50024416","50024886","50008048","0","1","50019322","0","100","0","0","0","11.9232","206.2035","206.2035","0","0.135183046298"," ","7.76967291881",NA,"-9998","83615","94742","84104","0.01734268","0"," ","6.134","281.385","1.74246","283.295","1.74324","237.773","1.72303","94.422","1.11146","220.727","1.56516","151.133","1.42049","87.638","1.08029","228.753","1.58922","178.447","1.52305","159.226","1.36828","256.937","1.67073","184.753","1.54566","240.905","1.62893","267.587","1.70043","301.789","1.91395","328.332","1.8649","355.133","1.9262","604.408","2.63","400.339","2.03773","424.951","2.08797","611.795","2.64502","439.164","2.12485","318.33","1.83489","288.385","1.87568","420.374","2.08316","226.295","1.5819","101.285","1.20757","372.737","1.97336","244.962","1.63664","60.71","0.99358","354.143","1.92872","280.929","1.73687","64.473","1.01582","312.84","1.82546","331.988","1.86932","129.032","1.33094","168.31","1.39997","279.003","1.73166","176.408","1.51566",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000201","HUC-170300020107",100,0.15,0.15,100,0,100,0,100,0,0,0,100,1463.5289,100,0,0,0,0,0,0,0,7.11,0,0,0,100,8.7143,100,0.17,0.18,0.18,0.17,0.19,0.19,0.19,0.17,100,3e-04,0.2271,100,0,0,0,93.31,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,100,215.8448,3.635,1.8855,1.3696,100,0.16,0.01,0.45,0.31,0.07,0.01,1,0.06,65.64,0.04,8.38,22.25,0.21,0,1.32,0.09,7.8203605838,7.84848656092,7.98841706635,8.00059616187,12.6749353584,13.3010719215,13.7916755759,13.8361416996,2.47592726333,3.09420265613,2.63743086763,2.47814343451,100,0.2634,100,0.0039,0.019,100,1032.4096,100,6.0392,63.6134,100,159.6233,1.1919,12.4812,147.5334,100,0.5097,0.6106,11.9232,206.2035,100,100,0,0,0,0.127100024414063,1.93538752540191,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.4348993301392,17.439998626709,3.42969989776611,215.864990234375,7.99310445785522,2.59178352355957,52,4.78081798553467,810.915893554688,0.0808576047420502,9.3583588997523,2.20193579612356,52,4.38252653353142,733.752955396248,0.072663182014543,c(-120.468192, 46.53404)
"S02",24422975,"nhdflowline_network.2372372","2001-02-06 21:00:00","Medium","1517093","Bumping River","1.357","17030002000192","With Digitized","0","StreamRiver","46006","0.0155365209543979","4","5","5","50127849","50127817","50019580","50008048","801.575","50001315","247.496","0","0","0","4","50008048","50019853","50008048","0","1","50019322","0","100","0","0","0","1.7991","286.6671","286.6671","0","0.0316867135302"," ","7.76967291881",NA,"-9998","84104","84988","84104","0.00651436","0"," ","1.357","364.872","1.62476","369.81","1.6262","369.81","1.6262","119.553","1.03629","264.08","1.41043","264.08","1.41043","119.031","1.0346","283.237","1.45218","283.237","1.45218","221.013","1.31711","334.089","1.557","334.089","1.557","329.822","1.55603","363.585","1.61437","363.585","1.61437","456.609","1.79125","507.989","1.86817","507.989","1.86817","558.41","1.95851","612.07","2.03044","612.07","2.03044","585.491","2.00053","427.029","1.73081","427.029","1.73081","534.283","1.92026","281.296","1.44801","281.296","1.44801","440.078","1.7625","281.086","1.44756","281.086","1.44756","411.875","1.71225","319.317","1.52737","319.317","1.52737","392.376","1.67656","413.723","1.7071","413.723","1.7071","212.287","1.29576","341.432","1.5715","341.432","1.5715",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000201","HUC-170300020107",100,0,0,100,0,100,0,100,0.0035,145005.3948,145005.3948,100,1406.3278,100,0,0,0,0,0,0,0,9.15,0,0,0,98.2736,5.9003,100,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,100,0,0.2631,100,0,0,0,87.97,7.47,0,0,0,0,0,0,0,0,0,0,4.56,0,0,100,195.8197,3.3153,1.7239,1.2548,100,2.23,0,0.73,0.26,0.03,0.01,1.51,0.12,86.86,0.01,4.72,2.17,0.01,0,1.17,0.19,7.80173348565,7.8536492381,7.97381080518,7.98082560662,13.6670995947,14.192304619,14.4002502478,14.3369077701,2.85053960803,3.79962967422,3.1426467212,2.87659876089,97.2024,0.2872,100,0.0033,0.0143,100,1034.4258,98.6013,8.4777,56.4066,98.6013,167.8275,1.2812,10.7219,146.0331,100,0.51,0.6109,1.7991,286.6671,100,100,0,0,0,0.127400012207031,1.71307898273741,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.5998992919922,17.6299991607666,3.56529998779297,209.698989868164,8.01575565338135,2.58232522010803,52,4.69189023971558,793.255676269531,0.0795563384890556,9.2205276862232,2.32803246885587,52,4.38761916023308,738.467380405573,0.0705931026818375,c(-120.460281, 46.583292)
"S03",24423897,"nhdflowline_network.2372804","2001-02-06 21:00:00","Medium","1524739","Quartz Creek","0.908","17030002000593","With Digitized","0","StreamRiver","46006","0.0109058327278919","6","3","3","50128240","50127779","50055701","50055701","801.07","50001315","31.155","0","0","0","5","50055701","50060007","50029109","0","1","50032529","0","100","0","0","0","0.5373","42.0201","42.0201","0","0.0257811525957"," ","7.77349804248",NA,"-9998","82636","85115","82636","0.02730176","0"," ","0.908","37.24","1.34115","35.593","1.33738","35.593","1.33738","13.937","0.92123","51.575","1.56136","51.575","1.56136","17.938","1.00912","75.621","1.84369","75.621","1.84369","35.445","1.31442","77.151","1.86011","77.151","1.86011","52.761","1.55102","60.793","1.67568","60.793","1.67568","67.522","1.72493","63.806","1.71126","63.806","1.71126","65.648","1.70392","58.535","1.64848","58.535","1.64848","54.449","1.57198","37.735","1.36981","37.735","1.36981","40.329","1.38579","26.975","1.19652","26.975","1.19652","26.184","1.16498","27.152","1.19961","27.152","1.19961","22.911","1.10635","27.547","1.20647","27.547","1.20647","30.416","1.23591","34.486","1.32026","34.486","1.32026","19.68","1.04447","43.132","1.44789","43.132","1.44789",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000201","HUC-170300020109",100,0,0,100,0,100,0,100,0,0,0,100,1333.8796,100,0,0,0,0,0,0,0,0,0,0,0,100,1.5208,100,0.07,0.12,0.12,0.07,0.12,0.15,0.12,0.07,100,0,0.2153,100,0,51.99,0,46.88,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,100,139.6427,2.3686,1.2288,0.8927,100,0,0,1.97,0.09,0.03,0.03,0.09,0.04,88.79,0,7.92,0.65,0,0,0.39,0.01,7.08478634814,7.07803040119,7.15516649253,7.28939335495,11.7374721001,12.7743066195,12.9839242314,13.2746231773,2.59131125557,3.2348844559,2.76213948854,2.62177064339,100,0.3206,100,0.0014,0.0034,100,1015.9759,100,13.9944,37.5879,100,177.2884,0.8437,4.9549,119.3601,100,1.9046,2.2779,0.5373,42.0201,100,100,0,0,0,0.114100024414063,1.42075440691021,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.944899559021,18.1099987030029,3.78359985351562,193.998992919922,7.26878881454468,2.25052309036255,52,4.47382879257202,765.156066894531,0.092206172645092,9.12099597347316,2.10472507530184,52,4.6155091310615,758.319195875481,0.0708420616922094,c(-120.220874, 46.313138)
"S04",24423139,"nhdflowline_network.2372442","2001-02-06 21:00:00","Medium","1523827","North Fork Rattlesnake Creek","0.251","17030002000260","With Digitized","0","StreamRiver","46006","0.00299110871836313","6","2","2","50127928","50127927","50052123","50052123","781.249","50001315","36.957","0","0","0","5","50052123","50055711","50025383","0","1","50029890","0","100","0","0","0","0.0594","60.246","60.246","0","0.00554252255856"," ","7.36591633167",NA,"-9998","81317","83729","81317","0.09609561","0"," ","0.251","78.756","1.72261","76.736","1.71964","76.736","1.71964","28.179","1.1278","88.063","1.82668","88.063","1.82668","25.346","1.08298","96.251","1.90008","96.251","1.90008","43.091","1.33511","90.214","1.84626","90.214","1.84626","65.533","1.59111","75.115","1.70373","75.115","1.70373","87.913","1.80767","84.969","1.79812","84.969","1.79812","105.809","1.96269","98.788","1.92222","98.788","1.92222","114.124","2.03049","80.36","1.75465","80.36","1.75465","119.465","2.07283","72.26","1.67532","72.26","1.67532","111.815","2.0119","90.364","1.84762","90.364","1.84762","109.589","1.99381","103.887","1.96593","103.887","1.96593","86.535","1.79515","95.244","1.89121","95.244","1.89121","48.283","1.39904","94.158","1.8816","94.158","1.8816",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000202","HUC-170300020206",100,0,0,100,0,100,0,100,0,0,0,100,1549.3905,100,0,0,0,0,0,0,0,0,0,0,0,100,4.1862,100,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,100,0,0.3327,100,0,6.64,0,93.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,214.9794,3.6547,1.9012,1.3843,100,0.05,0.05,0.39,0.08,0.01,0,5.96,0.01,73.69,0,14.79,4.82,0,0,0.14,0.01,7.58210731462,7.58107213321,7.73768003874,7.75033926275,12.1631469451,12.7517899277,13.0341741574,13.3068825783,2.26923811988,2.51987559085,2.68686102803,2.37469487661,100,0.2754,100,5e-04,0.0028,100,1030,100,19.6842,33.7472,100,182.2956,1.1131,3.5383,140.0348,100,0.5098,0.611,0.0594,60.246,100,100,0,0,0,0.1747,1.54523062039889,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.569899559021,17.689998626709,3.44609999656677,217.945999145508,8.40305805206299,2.46327590942383,52,4.97926568984985,853.432067871094,0.0832356959581375,9.24075623003312,2.32046768270008,52,4.40767473754488,750.155475201384,0.0737077772540132,c(-120.687129, 46.352808)
"S08",24422831,"nhdflowline_network.2372302","2001-02-06 21:00:00","Medium","1522276","Little Naches River","0.716","17030002000125","With Digitized","0","StreamRiver","46006","0.00833355642012604","5","4","4","50127780","50127779","50033548","50029109","801.07","50001315","155.208","0","0","0","5","50029109","50034646","50029109","0","1","50032529","0","100","0","0","0","2.2446","221.7132","221.7132","0","0.0169032952876"," ","7.77349804248",NA,"-9998","82567","83319","82636","0.0095391","0"," ","0.716","236.656","1.60822","237.204","1.60847","237.204","1.60847","97.156","1.11856","225.567","1.5742","225.567","1.5742","116.576","1.20088","279.148","1.72587","279.148","1.72587","204.901","1.51249","314.439","1.81837","314.439","1.81837","289.835","1.75594","320.504","1.83376","320.504","1.83376","385.542","1.99275","422.773","2.07541","422.773","2.07541","394.754","2.014","418.456","2.0658","418.456","2.0658","343.5","1.89258","247.676","1.63863","247.676","1.63863","273.269","1.7114","153.094","1.33876","153.094","1.33876","193.859","1.47758","142.541","1.30041","142.541","1.30041","180.281","1.43336","158.455","1.35776","158.455","1.35776","221.417","1.56308","237.287","1.60871","237.287","1.60871","140.233","1.29287","238.047","1.61092","238.047","1.61092",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000201","HUC-170300020109",100,0,0,100,0,100,0,100,0,0,0,100,1256.1494,100,0,0,0,0.21,0,0,0,0,0,0,0,100,6.5461,100,0.16,0.21,0.21,0.15,0.21,0.22,0.21,0.15,100,0,0.2674,100,0,18.6,0,77.17,0,0,0,0,0,0,0,0,0,0,0,4.24,0,0,100,176.3808,2.9643,1.5329,1.1108,100,0.02,0,2.03,0.21,0.07,0.02,0.06,0.07,85.88,0.01,6.05,4.62,0,0,0.92,0.04,8.23364379007,8.23182340565,8.28497149053,8.37765942864,13.1905623042,14.0610844517,14.1369214685,14.3453370648,2.67793997388,3.43959369242,2.83114863752,2.67873365219,100,0.4418,100,0.0041,0.0075,100,1028.4426,100,9.3125,51.0264,100,173.3598,0.961,9.6914,135.8958,100,1.3619,1.6295,2.2446,221.7132,100,100,0,0,0,0.229100146484375,1.76803626250413,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.0450000762939,16.8500003814697,3.24089980125427,280.825988769531,8.54670238494873,2.57438230514526,52,5.21643018722534,883.936340332031,0.0872631147503853,9.22719333109852,2.07165332973129,52,4.58089717877054,782.348676819577,0.0751997937755273,c(-120.795782, 46.307423)
"S10",24423157,"nhdflowline_network.2372451","2001-02-06 21:00:00","Medium","1524887","Rattlesnake Creek","2.771","17030002000268","With Digitized","0","StreamRiver","46006","0.0320397858686442","5","4","4","50127936","50127927","50030701","50025383","781.249","50001315","137.205","0","0","0","5","50025383","50031585","50025383","0","1","50029890","0","100","0","0","0","8.0271","175.6188","175.6188","0","0.0628767215257"," ","7.36591633167",NA,"-9998","81049","86015","81317","0.01695416","0"," ","2.771","214.981","1.67349","214.948","1.67347","214.948","1.67347","71.492","1.06919","178.668","1.54584","178.668","1.54584","65.288","1.03339","186.271","1.57353","186.271","1.57353","118.713","1.3043","203.101","1.63299","203.101","1.63299","185.698","1.57137","207.565","1.64837","207.565","1.64837","261.012","1.82163","276.839","1.86978","276.839","1.86978","322.401","2.00124","335.151","2.03658","335.151","2.03658","337.312","2.04237","243.119","1.76573","243.119","1.76573","328.241","2.01745","180.795","1.55364","180.795","1.55364","279.933","1.87892","193.243","1.59845","193.243","1.59845","260.409","1.81977","216.449","1.67853","216.449","1.67853","226.52","1.71192","242.598","1.76407","242.598","1.76407","124.394","1.32933","214.478","1.67189","214.478","1.67189",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000202","HUC-170300020206",100,0,0,100,0,100,0,100,0,0,0,100,1496.4648,100,0,1.67,0,0,0,0,0,0,0,0,0,100,0.2838,100,0.13,0.13,0.13,0.12,0.13,0.14,0.14,0.13,100,0,0.3289,100,0,0.25,0,99.67,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,100,198.7206,3.3851,1.7633,1.2854,100,0.04,0.01,0.67,0.22,0.02,0.01,3.11,0.02,77.75,0,13.56,4.26,0,0,0.32,0.02,7.54323612865,7.54599354101,7.69837804607,7.70440503247,12.9854041387,13.4682425091,13.7663385648,13.8683648045,2.23724451633,2.48534089804,2.65803528076,2.33082761899,100,0.3082,100,0.0043,0.0104,100,1030,100,19.4678,34.0479,100,182.5276,1.1659,3.6101,139.5182,100,0.5098,0.611,8.0271,175.6188,100,100,0,0,0,0.1157,1.49128854287637,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.960000038147,18.1700000762939,3.74659991264343,191.698989868164,7.27497243881226,2.23517823219299,52,4.46142292022705,762.563598632812,0.0920220911502838,9.11570443150843,2.44157577618732,52,4.41072820284352,744.403428031156,0.0722194562443824,c(-120.165604, 46.271993)
"S11",24422999,"nhdflowline_network.2372384","2001-02-06 21:00:00","Medium","1517093","Bumping River","0.737","17030002000204","With Digitized","0","StreamRiver","46006","0.00777362670348174","4","5","5","50127861","50127860","50023525","50008048","814.455","50001315","191.848","0","0","0","4","50008048","50023961","50008048","0","1","50023102","0","100","0","0","0","0.981","228.96","228.96","0","0.0167111738045"," ","8.08445537536",NA,"-9998","95570","96481","95659","0.01115332","0"," ","0.737","301.193","1.67374","303.768","1.67468","303.768","1.67468","93.995","1.04408","219.969","1.45947","219.969","1.45947","89.99","1.02727","233.02","1.49525","233.02","1.49525","170.269","1.31697","271.11","1.5946","271.11","1.5946","258.014","1.56604","286.118","1.63193","286.118","1.63193","361.398","1.81246","394.114","1.87726","394.114","1.87726","453.187","2.00452","486.835","2.06353","486.835","2.06353","492.947","2.08198","358.204","1.79966","358.204","1.79966","456.23","2.01056","243.742","1.52394","243.742","1.52394","380.447","1.85405","249.151","1.53819","249.151","1.53819","356.917","1.80252","282.794","1.62375","282.794","1.62375","329.596","1.74066","349.252","1.77975","349.252","1.77975","173.276","1.32639","286.151","1.63202","286.151","1.63202",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030002","HUC-1703000201","HUC-170300020108",100,0,0,100,0,100,0,100,0.0044,181552.5681,181552.5681,100,1441.6592,100,0,0,0,0,0,0,0,11.46,0,0,0,97.8384,6.2248,100,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.12,100,0,0.2555,100,0,0,0,85.62,9.35,0,0,0,0,0,0,0,0,0,0,5.03,0,0,100,205.2606,3.4747,1.8073,1.3158,100,2.77,0,0.6,0.2,0.03,0.01,1.59,0.14,86.02,0.01,4.89,2.24,0,0,1.27,0.23,7.74456167725,7.75560918988,7.75150034544,7.73604258874,12.6652470653,13.2344430469,13.3236054434,13.5272593232,2.30847167062,2.61699572695,2.64011344634,2.51685687847,96.4972,0.2395,100,0.0029,0.0107,100,1035.5412,98.2488,8.1427,57.2571,98.2488,166.8531,1.2737,10.9524,146.1123,100,0.51,0.6108,0.981,228.96,100,100,0,0,0,0.131900012207031,1.79335273162764,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.6849994659424,17.6000003814697,3.77090001106262,229.509994506836,7.7378101348877,2.10344433784485,52,4.63766622543335,751.801696777344,0.091938853263855,9.21730402472879,2.35914545626867,52,4.37060151424538,737.313171635842,0.070336147762683,c(-120.421021, 46.234291)
"S15",24126041,"nhdflowline_network.2370344","2001-02-06 21:00:00","Medium","1527128","Thorp Creek","4.282","17030001000529","With Digitized","0","StreamRiver","46006","0.0518019686007515","5","2","2","50102783","50102695","50082577","50082577","861.116","50001315","12.044","0","0","0","4","50082577","50095842","50014918","0","1","50020465","0","100","0","0","0","4.8609","16.362","16.362","0","0.120134054752"," ","184.206632605",NA,"-9998","69128","106067","69128","0.08626576","0"," ","4.282","26.874","1.35802","25.471","1.35348","25.471","1.35348","10.892","0.95817","42.767","1.68452","42.767","1.68452","12.889","1.01893","60.045","1.95622","60.045","1.95622","19.717","1.19887","48.235","1.77531","48.235","1.77531","26.507","1.35039","31.054","1.46945","31.054","1.46945","33.793","1.4938","30.101","1.45039","30.101","1.45039","38.152","1.57268","32.283","1.49363","32.283","1.49363","39.006","1.58763","26.839","1.38292","26.839","1.38292","36.475","1.54286","24.626","1.33492","24.626","1.33492","29.335","1.40802","29.831","1.44494","29.831","1.44494","28.959","1.40051","33.602","1.5191","33.602","1.5191","30.128","1.4237","34.169","1.52991","34.169","1.52991","16.788","1.12598","37.562","1.59289","37.562","1.59289",NA,NA,NA,"17b","17","1","HUC-17","HUC-1703","HUC-170300","HUC-17030001","HUC-1703000101","HUC-170300010104",100,0,0,100,0,100,0,100,0,0,0,100,1318.1829,100,0,0,0,0,0,0,0,0,0,0,0,100,0.0359,100,0.28,0.55,0.55,0.27,0.55,0.55,0.55,0.27,100,0,0.2088,100,0,69.3,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,237.4041,3.9711,2.0448,1.4766,100,0.24,0,2.37,0.47,0.26,0.14,0,0.22,79.11,0.18,10.94,5.89,0,0,0.18,0,7.55211679889,7.5541546274,7.5344964561,7.57269931517,11.2878147074,11.7327507391,11.8879726599,12.3848756762,2.23403484597,2.45232416046,2.48396918048,2.36725283504,94.5985,0.4615,100,0.0018,0.0053,100,541,100,11.5727,41.0383,100,170.582,1.0964,5.4972,135.7281,100,1.8011,1.1513,4.8609,16.362,100,100,0,0,0,0.149100024414063,1.97617815638951,"Columbia Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","North Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS",10.5198993682861,17.2999992370605,3.74389982223511,253.677993774414,7.98171520233154,2.08423614501953,52,4.67645978927612,773.32421875,0.0894550755620003,6.92518535200155,1.84406358790847,52,5.13688905733936,838.714891541679,0.0573100168257952,c(-120.493312, 46.216826)
